age,総量,動物性食品,植物性食品,穀類,米・加工品,米,米加工品,小麦・加工品,小麦粉類,パン類（菓子パンを除く）,菓子パン類,うどん、中華めん類,即席中華めん,パスタ類,その他の小麦加工品,その他の穀類・加工品,そば・加工品,とうもろこし・加工品,その他の穀類,いも類,いも・加工品,さつまいも・加工品,じゃがいも・加工品,その他のいも・加工品,でんぷん・加工品,砂糖・甘味料類,豆類,大豆・加工品,大豆（全粒）・加工品,豆腐,油揚げ類,納豆,その他の大豆加工品,その他の豆・加工品,種実類,野菜類,緑黄色野菜,トマト,にんじん,ほうれん草,ピーマン,その他の緑黄色野菜,その他の野菜,キャベツ,きゅうり,大根,たまねぎ,はくさい,その他の淡色野菜,野菜ジュース,漬け物,葉類漬け物,たくあん・その他の漬け物,果実類,生果,いちご,柑橘類,バナナ,りんご,その他の生果,ジャム,果汁・果汁飲料,きのこ類,藻類,魚介類,生魚介類,あじ、いわし類,さけ、ます,たい、かれい類,まぐろ、かじき類,その他の生魚,貝類,いか、たこ類,えび、かに類,魚介加工品,魚介（塩蔵、生干し、乾物）,魚介（缶詰）,魚介（佃煮）,魚介（練り製品）,魚肉ハム、ソ－セ－ジ,肉類,畜肉,牛肉,豚肉,ハム、ソ－セ－ジ類,その他の畜肉,鳥肉,鶏肉,その他の鳥肉,肉類（内臓）,その他の肉類,鯨肉,その他の肉・加工品,卵類,乳類,牛乳・乳製品,牛乳,チ－ズ,発酵乳・乳酸菌飲料,その他の乳製品,その他の乳類,油脂類,バタ－,マ－ガリン,植物性油脂,動物性油脂,その他の油脂,菓子類,和菓子類,ケーキ・ペストリー類,ビスケット類,キャンディー類,その他の菓子類,嗜好飲料類,アルコール飲料,日本酒,ビ－ル,洋酒・その他,その他の嗜好飲料,茶,コーヒー・ココア,その他の嗜好飲料,調味料・香辛料類,調味料,ソース,しょうゆ,塩,マヨネ－ズ,味噌,その他の調味料,香辛料・その他,year,gender
70歳以上,2233.36372,313.837726,1919.52599,481.892788,373.232038,367.716663,5.515375,99.220188,3.301549,30.729917,6.20739,44.695757,5.813707,4.893945,3.577923,9.440562,6.23671,0.081645,3.122207,63.00622,60.810529,8.695948,24.879874,27.234707,2.195691,7.16913,74.638269,72.456228,1.713629,45.473349,9.256138,9.774613,6.238498,2.182041,2.23437,324.058805,106.961563,23.453993,18.811467,16.554151,4.259714,43.882238,189.068518,28.385939,9.205483,50.417437,30.502031,23.108496,47.449131,12.090465,15.93826,4.088319,11.84994,149.889035,144.019785,0.020977,31.19857,19.747199,31.255662,61.797378,1.681645,4.187604,16.912142,11.715578,98.711922,61.285777,12.942892,5.795591,8.410492,6.583313,13.029364,4.496744,6.204759,3.822622,37.426144,20.569052,3.25149,0.315256,12.739809,0.550536,65.799583,46.129547,9.835995,26.691406,9.453159,0.148987,18.359666,18.31199,0.047676,1.226937,0.083433,0.047676,0.035757,33.471275,115.012396,115.012396,77.635757,1.75006,31.328963,4.297616,0,8.251728,0.774613,0.881049,6.52503,0.067938,0.003099,23.530036,13.894636,5.415137,1.187128,0.199046,2.834088,669.059237,166.680334,27.322765,75.562217,63.795352,502.378903,326.022646,121.374255,54.982002,88.011204,87.660906,1.459118,16.023361,1.111085,2.270799,13.888677,52.907867,0.350298,2014,Male
（再掲）20歳以上,2280.37103,319.640034,1960.731,521.629348,400.009351,395.77545,4.233901,108.920047,3.950257,31.658965,5.114846,47.376192,6.029306,9.247629,5.542853,12.699949,10.056986,0.570148,2.072816,55.778726,53.378393,5.409222,26.655938,21.313232,2.400333,6.552346,65.912359,64.794667,1.020885,41.102478,8.795051,8.330045,5.546208,1.117692,2.12998,300.793981,92.347479,19.464621,20.177454,12.719852,4.312275,35.673278,183.953186,31.206975,9.031812,37.48556,33.478422,23.80535,48.945067,12.427442,12.065874,3.909351,8.156523,97.099132,89.660861,0.030238,19.580977,13.177731,21.691742,35.180174,1.204081,6.23419,16.226195,10.797522,84.346098,53.020204,11.492905,4.845521,6.242314,6.095051,9.95562,3.956001,5.352245,5.080547,31.325893,16.361305,2.591163,0.17921,11.382648,0.811568,102.128352,70.594823,15.03856,40.28303,14.903374,0.369859,29.714988,29.636196,0.078792,1.732841,0.085701,0.070694,0.015006,37.938657,94.147622,94.147622,57.198618,2.404852,26.991999,7.552153,0,11.631909,0.91205,1.160154,9.386247,0.167256,0.006202,21.721754,10.026703,5.849389,1.403695,0.152763,4.289203,756.199036,216.640746,19.418798,126.917995,70.303952,539.55829,281.923522,162.67831,94.956459,95.338014,94.944859,2.244602,15.07831,1.441067,3.375739,11.862532,60.942609,0.393156,2014,Male
（再掲）75歳以上,2126.61507,310.930596,1815.68447,480.131684,382.807423,377.511654,5.295769,89.865933,3.100962,28.742115,6.709615,38.591462,4.565769,4.690923,3.465087,7.458328,4.923077,0.060577,2.474674,61.608203,60.575011,7.852885,27.289873,25.432253,1.033192,7.293846,69.386371,66.745346,1.423635,42.996135,8.158846,9.154231,5.0125,2.641025,2.140587,307.975346,106.740912,24.604231,18.572013,18.02531,3.516538,42.02282,173.36905,26.439648,8.066731,49.598361,30.456446,17.306978,41.500886,10.863654,17.001731,4.699231,12.3025,147.003846,140.447692,0.033846,32.750962,20.116538,29.249615,58.296731,1.496538,5.059615,16.028321,10.481846,98.720538,59.543317,13.920299,5.799792,8.819332,5.847692,11.130385,4.034185,6.342141,3.649492,39.177221,21.408375,3.978846,0.340385,12.928654,0.520962,55.501788,38.154596,8.708462,21.482288,7.963846,0,15.6695,15.611808,0.057692,1.62,0.057692,0,0.057692,33.175769,122.656731,122.656731,86.109423,1.679423,32.404808,2.463077,0,7.588462,0.809808,0.711346,6,0.065962,0.001346,22.239231,15.62,3.885962,0.985962,0.142308,1.605,599.360769,142.635962,27.355192,55.963846,59.316923,456.724808,317.748846,98.104615,40.871346,85.321731,85.081538,1.307115,15.784231,1.019231,2.074808,14.370769,50.525385,0.240192,2014,Male
1～6歳,1362.85691,349.084429,1013.77248,283.440076,207.355055,205.641319,1.713736,71.599568,4.826923,27.395055,5.741758,19.936758,2.131868,7.504396,4.062809,4.485453,0.21978,3.138462,1.127212,37.425495,35.912637,6.882967,24.302747,4.726923,1.512857,3.532967,30.903441,30.178352,1.924176,16.785495,3.176923,6.458242,1.833516,0.725089,0.875275,154.187331,55.032188,9.393407,18.757394,5.134688,2.018132,19.728567,87.236462,11.902747,6.864835,16.313637,26.386681,9.174176,16.594385,11.442308,0.476374,0.054945,0.421429,107.673626,78.447802,0.030769,24.532418,20.556593,14.999451,18.328571,1.326923,27.898901,6.221637,4.572527,31.804759,20.698572,4.908901,4.106347,3.226374,1.446154,3.407143,0.362637,1.915989,1.325027,11.106187,6.173769,1.052747,0.247253,3.082967,0.549451,59.209341,38.893407,5.61044,23.42033,9.862637,0,20.284615,20.284615,0,0.031319,0,0,0,20.555495,236.517033,236.517033,166.356593,4.035714,45.400549,20.724176,0,7.65,0.875275,0.734615,5.903846,0.122527,0.013736,31.351099,6.00989,6.435165,2.931319,1.606044,14.368681,298.893407,2.101648,1.79011,0,0.311538,296.791758,57.426923,3.028571,236.336264,48.043407,47.864835,1.129121,5.382967,0.741758,1.966484,5.580769,33.063736,0.178571,2015,Male
7～14歳,2010.54217,522.187042,1488.35513,473.978206,363.455016,357.120286,6.33473,102.365341,5.688571,46.101905,6.557143,27.644444,2.930159,7.949079,5.494039,8.157849,0,1.82381,6.33404,56.783711,53.903632,4.749206,33.221397,15.933029,2.880079,5.551111,49.990328,48.561947,4.281058,27.490413,6.86381,6.442222,3.484444,1.428381,1.965714,259.280155,75.226072,9.034603,27.508391,12.087322,2.220317,24.375438,174.407099,24.185637,9.480317,28.719905,46.660317,16.168754,49.192169,7.239683,2.407302,1.509206,0.898095,80.652381,57.381587,0.12381,10.826984,14.456825,12.642857,19.331111,1.062222,22.208571,12.822854,8.635111,46.559423,28.24018,7.552889,6.617098,2.393333,1.701905,4.05619,1.517384,3.018745,1.382635,18.319243,8.529085,2.989206,0,6.372381,0.428571,111.973651,74.25746,12.038413,45.216825,17.002222,0,37.290159,37.290159,0,0.426032,0,0,0,35.835238,326.40254,326.40254,271.438413,4.634286,36.801905,13.527937,0,11.524444,1.28127,0.907302,9.082222,0.134921,0.11873,37.429841,8.419683,9.440635,2.073333,0.709206,16.786984,422.444127,2.48,2.052381,0,0.427619,419.964127,99.305397,5.314921,315.34381,68.713333,68.369524,1.991429,9.556508,1.285397,2.558095,9.241905,43.73619,0.34381,2015,Male
15～19歳,2542.74034,474.564677,2068.17566,668.657805,542.708333,540.978182,1.730152,120.031133,7.164848,33.001212,8.754545,43.426667,5.733333,12.111515,9.839012,5.918338,3.672727,1.292121,0.95349,61.141121,57.786667,5.994545,38.33697,13.455152,3.354455,6.074545,55.561939,54.500727,2.659636,34.21503,8.66303,8.015758,0.947273,1.061212,2.619394,296.872339,92.828631,11.993939,22.927788,15.21673,5.587879,37.102295,181.562496,26.675758,8.622424,26.621818,45.593455,21.298182,52.750859,17.339394,5.141818,2.41697,2.724848,88.531515,60.007879,0,16.863636,8.592121,14.407273,20.144848,0.6,27.923636,14.749188,7.539333,55.962132,31.443394,4.901818,7.957576,2.434545,1.306667,8.207879,1.887879,1.193697,3.553333,24.518738,12.130859,3.411515,0.090909,8.562424,0.32303,184.637697,125.169091,17.432727,83.236364,24.5,0,58.536485,58.536485,0,0.932121,0,0,0,56.318182,176.067879,176.067879,126.898788,4.62,29.218788,15.330303,0,16.933333,1.313333,1.110303,14.186061,0.265455,0.058182,31.895152,8.017576,10.448485,1.356364,0.278788,11.793939,731.96,3.221212,3.048485,0,0.172727,728.738788,234.854545,39.435152,454.449091,87.218788,86.910303,3.243636,12.749697,1.72,4.033333,8.973939,56.189697,0.308485,2015,Male
20～29歳,2309.6152,351.923916,1957.69129,572.072981,436.996533,435.885422,1.111111,128.199128,4.518222,29.524444,6.773778,52.6464,8.773333,16.081333,9.881616,6.87732,3.031111,1.697778,2.148431,49.808667,46.104889,2.204889,33.041333,10.858667,3.703778,5.051111,55.448756,55.087422,1.140889,34.586533,9.617778,6.862222,2.88,0.361333,1.614667,257.122373,77.91682,14.052889,21.726569,10.04025,4.803111,27.294001,164.971775,27.818222,9.702667,23.140133,42.791556,18.1848,43.334397,9.053333,5.180444,0.788889,4.391556,51.227556,31.974222,0,5.181333,7.151111,6.964889,12.676889,0.881333,18.372,14.952644,9.379644,52.515027,29.146582,6.196,4.511796,3.771111,2.533333,4.490667,0.815787,2.785244,4.042644,23.368444,16.113778,2.039556,0,4.543556,0.671556,148.321778,105.700889,24.791556,60.821778,20.087556,0,40.920889,40.920889,0,1.7,0,0,0,41.981333,108.069778,108.069778,74.812,2.880889,19.715111,10.661778,0,13.582667,0.888444,0.831111,11.715556,0.147556,0,19.840889,3.277333,6.756889,2.051111,0.244444,7.511111,803.153778,71.12,2.448,50.724889,17.947111,732.033778,284.682222,92.422667,354.928889,105.471556,105.218222,2.912,12.313778,1.678222,3.676444,9.531111,75.106667,0.253333,2015,Male
30～39歳,2382.53534,318.181459,2064.35388,555.003824,428.512622,423.042017,5.470605,117.224928,3.80317,28.317291,4.925072,52.062075,6.73487,14.267147,7.115303,9.266274,6.478963,1.157637,1.629674,53.583073,51.648736,4.468012,32.581383,14.599341,1.934337,7.033429,51.385735,50.007522,0.712651,33.514179,7.597406,7.043804,1.139481,1.378213,1.684438,266.512105,83.041795,16.482133,22.464886,12.162804,4.384726,27.547246,163.556189,24.101787,7.199424,29.637098,40.315573,16.99255,45.309757,11.420749,8.493372,3.074063,5.419308,48.974928,36.703746,0.041787,8.354179,6.921037,10.265418,11.121326,0.704899,11.566282,13.452715,8.157061,66.461943,43.474548,8.014035,4.779637,5.878674,6.779827,5.948901,1.849078,5.937883,4.286513,22.987395,12.678173,2.600576,0.043228,6.881556,0.783862,130.177153,90.200288,25.125072,50.765994,14.309222,0,38.481187,38.481187,0,1.495677,0,0,0,35.861383,84.024496,84.024496,50.467435,3.338905,23.231988,6.986167,0,13.865418,1.168012,1.095965,11.112968,0.488473,0,19.463401,5.490202,5.603746,1.014121,0.260231,7.095101,924.49366,169.543516,4.075504,121.115562,44.35245,754.950144,212.367435,190.512104,352.070605,102.400576,101.968588,2.212968,14.027666,1.749568,3.213256,11.091066,69.674063,0.431988,2015,Male
40～49歳,2417.56738,304.014605,2113.55278,552.577563,417.417616,412.114525,5.303091,121.950104,3.548565,33.113245,5.98521,54.690927,6.787638,11.383929,6.440589,13.209843,7.615894,0.975938,4.618011,48.437945,46.535086,3.785651,27.434614,15.314821,1.902859,5.475938,58.542627,57.679249,1.335519,34.426512,7.857174,7.703532,6.356512,0.863377,1.803044,281.102471,84.142845,14.493377,21.571653,12.558027,4.466887,31.0529,178.745498,31.862834,7.624062,29.249706,39.156954,21.777395,49.074547,10.603532,7.610596,2.91457,4.696026,54.003532,46.784327,0.024283,7.393819,11.156071,10.933113,17.277042,0.524283,6.694923,16.275883,8.772627,60.637342,36.965166,8.401982,5.441374,2.958057,2.859382,8.133113,2.545254,3.89394,2.732064,23.672175,13.533323,2.498896,0.099338,7.251876,0.288742,130.375055,83.997572,18.156733,49.012141,16.652097,0.1766,44.942163,44.942163,0,1.43532,0,0,0,34.822296,76.843046,76.843046,42.127594,3.578366,22.02053,9.116556,0,13.243929,1.142826,1.056071,10.848786,0.19404,0.002208,19.746137,7.448565,5.724062,1.470861,0.010596,5.092053,938.734879,235.512362,7.988521,163.543488,63.980353,703.222517,213.26468,216.971744,272.986093,116.173068,115.554746,2.044812,13.439514,1.628256,4.05585,9.827815,84.558499,0.618322,2015,Male
50～59歳,2579.54553,315.436468,2264.10906,525.693586,390.323045,386.950318,3.372727,119.303033,4.417273,33.746364,5.647955,50.765295,5.631364,11.396,7.698783,16.067508,12.180682,0.682273,3.204554,45.775716,43.434886,2.863636,24.631136,15.940114,2.34083,6.278864,68.37733,66.674455,0.952955,39.868545,10.923409,9.551591,5.377955,1.702875,2.56,286.599386,89.67914,19.466591,21.535267,12.52853,5.059318,31.089433,171.983655,29.107045,11.305455,23.4595,35.717223,20.15,52.244433,13.421364,11.515227,3.414318,8.100909,71.989545,65.311591,0.027273,12.319318,14.908636,14.191591,23.864773,1.015909,5.662045,16.226767,12.394227,82.635332,50.489364,12.077173,5.2874,5.702511,6.6525,6.887409,2.249136,6.495461,5.137773,32.145968,16.483923,3.511136,0.098864,10.831136,1.220909,106.170909,73.033409,18.52,39.795682,14.717727,0,31.567955,31.567955,0,1.569545,0,0,0,42.044545,83.018409,83.018409,49.209318,3.0675,25.610682,5.130909,0,12.995455,1.360227,1.048636,10.372727,0.207045,0.006818,20.931364,7.258864,5.6175,2.351591,0.168182,5.535227,1082.80364,301.593636,16.869545,177.228864,107.495227,781.21,312.270227,210.597045,258.342727,113.050455,112.614545,2.610227,14.513182,1.727727,3.683636,11.580682,78.499091,0.435909,2015,Male
60～69歳,2579.8656,333.031589,2246.83401,491.051928,357.438344,352.854906,4.583438,116.543014,3.326719,38.138906,3.69375,51.092719,6.710313,8.995813,4.584795,17.07057,14.777219,0.80125,1.492102,50.889606,48.983888,5.230625,23.206844,20.546419,1.905719,7.067188,71.703514,69.411514,1.775405,37.576891,10.644688,10.191406,9.223125,2.292,3.330579,327.591261,108.329765,23.975625,18.753243,15.683304,4.907187,45.010405,186.498372,30.742288,10.998438,33.068438,31.575362,22.386984,57.726862,19.520781,13.242344,4.033125,9.209219,129.892656,120.104219,0.117188,25.921094,20.632656,21.632969,51.800313,1.429063,8.359375,18.463542,12.644203,95.387543,60.499971,12.776235,6.957486,7.017656,6.791719,11.332563,3.637369,7.493838,4.493105,34.887572,20.418822,2.935313,0.355156,9.829062,1.349219,94.48139,67.373844,15.544375,38.2915,13.362969,0.175,24.188952,24.01864,0.170313,2.673594,0.245,0.12,0.125,41.76875,100.142188,100.142188,60.774219,2.666406,33.741406,2.960156,0,11.253594,1.109375,1.18125,8.78625,0.142344,0.034375,22.80125,10.899219,6.366406,1.294375,0.0875,4.15375,1001.13969,258.991875,26.916719,133.700156,98.375,742.147813,308.919063,198.455313,234.773437,100.256719,99.849219,1.738594,15.125781,1.379063,3.790156,12.753281,65.062344,0.4075,2015,Male
70歳以上,2459.90363,327.46786,2132.43577,453.650278,340.737966,334.270558,6.467408,102.085167,2.564082,37.261361,5.040272,43.761442,3.650204,5.448517,4.35929,10.827144,7.947973,0.286803,2.592369,57.781401,56.465626,8.424354,23.219279,24.821993,1.315776,8.327755,74.429279,71.570612,2.082354,44.547034,9.239864,10.442857,5.258503,2.858667,2.68221,322.296374,111.182794,22.422721,18.887259,16.15143,6.75551,46.965875,185.071811,29.614608,10.481361,41.100277,32.489279,18.818044,52.568243,11.195102,14.846667,3.662177,11.18449,159.943265,153.255102,0.087891,30.902177,25.774286,34.160952,62.329796,1.822993,4.86517,17.978762,13.652844,98.158015,60.343677,14.711367,5.425046,7.46,6.79551,13.355785,3.601309,5.693524,3.301136,37.814337,21.882365,3.670884,0.812517,10.74381,0.704762,69.556376,50.160136,10.843946,29.096463,9.857143,0.362585,18.032974,18.032974,0,1.363265,0,0,0,35.153469,123.741769,123.741769,77.44449,2.140408,40.784354,3.372517,0,8.731973,0.642857,0.993878,6.876871,0.215374,0.002993,21.865442,13.986259,4.40381,1.387619,0.109252,1.978503,898.280408,168.068027,29.126939,80.382993,58.558095,730.212381,372.077551,146.643537,211.491293,93.674014,93.263401,1.711156,14.905578,1.183673,2.675782,13.105986,59.681224,0.410612,2015,Male
（再掲）20歳以上,2477.3607,323.919578,2153.44112,510.785827,382.765269,377.933739,4.83153,115.098138,3.486303,34.547113,5.104965,49.960106,5.929965,10.035965,6.033723,12.92242,9.520732,0.792113,2.609575,51.73333,49.767387,5.127077,26.029637,18.610672,1.965944,6.853627,66.024093,64.169193,1.477137,38.500014,9.425986,9.112183,5.653873,1.8549,2.462667,299.409023,96.821381,19.660951,20.357563,13.939966,5.266796,37.596104,178.135178,29.332812,9.807113,31.843452,35.619413,20.027495,51.504893,13.179754,11.272711,3.288627,7.984085,100.475035,91.327465,0.062359,18.358169,16.821514,19.464648,36.620775,1.19081,7.956761,16.7522,11.442081,81.655143,50.590413,11.367841,5.600453,5.884474,5.80507,9.457314,2.796718,5.735873,3.94267,31.064729,17.802828,3.033415,0.326761,9.031092,0.870634,104.194013,72.272803,17.108803,41.164,13.838556,0.161444,30.12114,30.08276,0.03838,1.744859,0.055211,0.027042,0.028169,38.286479,98.539225,98.539225,60.175352,2.837042,30.039577,5.487254,0,11.691972,1.0225,1.054085,9.383239,0.222218,0.00993,21.139683,9.319014,5.577746,1.536162,0.126901,4.579859,952.167218,212.502359,18.183592,123.294261,71.024507,739.664859,296.809155,180.509894,262.34581,103.749085,103.311972,2.066303,14.347958,1.491232,3.448134,11.737887,70.220458,0.437113,2015,Male
（再掲）75歳以上,2352.05035,312.978424,2039.07193,446.931223,343.395328,337.100044,6.295284,92.774049,2.283151,35.616193,4.365646,39.079147,2.833479,4.027877,4.568556,10.761846,7.568928,0.444201,2.748717,59.795365,58.340486,7.967834,23.848363,26.524289,1.45488,9.05558,70.438249,67.265908,2.717374,40.520306,8.375711,10.743982,4.908534,3.172341,2.745889,304.329811,108.805799,22.163895,20.073635,16.848139,5.708972,44.011158,172.039986,26.314042,9.925164,40.228063,30.569322,15.757484,49.245911,9.096061,14.387965,3.27046,11.117505,154.471335,147.697155,0.141357,30.106783,21.609847,33.859956,61.979212,1.74267,5.03151,15.25778,13.337505,93.853479,55.411969,14.226406,5.065972,6.611597,5.396718,13.404425,3.20081,5.169926,2.336116,38.44151,22.122035,3.361269,0.836324,11.584683,0.537199,63.127133,44.450985,10.327133,24.835886,8.704814,0.583151,17.308753,17.308753,0,1.367396,0,0,0,31.845733,123.277681,123.277681,76.826039,2.286652,40.708096,3.456893,0,7.7,0.6407,0.891466,5.93151,0.233698,0.002626,22.333042,14.788184,4.092998,1.645733,0.175711,1.630416,847.695186,146.873961,24.515536,72.56849,49.789934,700.821225,364.46849,122.982276,213.37046,85.855361,85.525383,1.479869,14.815755,1.085558,2.501751,12.945733,52.696718,0.329978,2015,Male
1～6歳,1191.18437,322.834667,868.349703,260.785985,190.820749,187.249893,3.570856,67.149454,3.53262,29.265775,1.981283,20.644786,0.485829,6.774813,4.464347,2.815782,0.470588,0.507487,1.837707,35.412527,32.881283,9.01738,17.96738,5.896524,2.531243,3.929412,31.297784,30.820802,1.384492,16.144064,4.823797,4.97139,3.497059,0.476982,0.62623,144.58276,49.981674,9.15508,17.756462,5.467041,1.747861,15.85523,83.712851,12.245257,4.297059,13.245733,24.317526,9.950739,19.656537,10.043048,0.845187,0.349733,0.495455,92.451337,71.490107,0.009091,25.701872,14.149733,14.566578,17.062834,0.99492,19.96631,8.389176,5.206845,26.355769,14.556554,4.562587,3.506128,1.551658,0.499465,1.779679,0.108663,1.149176,1.399198,11.799215,5.463386,1.876203,0.034759,3.912834,0.512032,60.073551,39.753743,5.373262,24.339037,9.774064,0.26738,20.215529,20.215529,0,0.104278,0,0,0,23.269519,212.212299,210.126738,147.934492,2.079679,43.549198,16.563369,2.085561,6.756417,0.891444,0.724332,5.108556,0.032086,0,29.525134,8.023797,5.075936,3.348663,0.944385,12.132353,202.192781,1.532353,1.315508,0,0.216845,200.660428,46.559626,3.365241,150.735561,48.116845,48.003743,0.701604,6.035294,0.668984,1.892781,5.501337,33.203743,0.113102,2013,Female
7～14歳,1790.46551,490.722149,1299.74336,435.985657,326.709745,322.213481,4.496264,100.955071,5.147126,45.792611,4.436782,30.925714,1.123153,7.970772,5.558914,8.32084,1.46798,0.83908,6.01378,57.504278,53.683982,6.655993,32.634417,14.393571,3.820296,5.756814,46.90792,45.706502,3.149392,29.292742,6.551396,5.491133,1.221839,1.201418,1.484499,237.31784,70.36043,9.659113,26.828392,7.91914,4.084236,21.869548,153.029495,25.98836,7.808046,18.592232,42.633982,16.684729,41.322146,11.671921,2.255993,0.67619,1.579803,89.356979,64.291133,0.092447,22.6133,8.317406,17.921511,15.34647,1.530213,23.535632,14.916241,7.95977,48.324669,29.261266,7.019102,5.393355,2.322003,2.522989,4.795205,0.713366,3.855181,2.640066,19.063402,9.10823,2.215271,0.099507,7.138916,0.501478,106.937875,73.782759,14.767652,40.462562,17.567323,0.985222,32.802735,32.802735,0,0.270279,0.082102,0.082102,0,31.396388,302.984565,302.984565,253.267488,3.426273,32.071264,14.21954,0,10.435632,0.987356,1.438752,7.839573,0.091297,0.078654,36.113465,9.099672,8.598851,3.192282,0.569787,14.652874,277.541215,2.951232,2.375534,0,0.575698,274.589984,76.687521,11.601806,186.300657,79.541708,79.270936,1.402627,10.758456,1.118391,2.391461,9.223645,54.376355,0.270772,2013,Female
15～19歳,1946.7853,376.858353,1569.92695,543.846082,428.306558,421.29454,7.012018,112.487093,5.711276,36.867953,6.115727,39.457834,2.991098,14.986469,6.356737,3.052431,1.186944,0.520475,1.345012,54.647774,51.283323,4.873591,31.766113,14.64362,3.364451,6.547181,45.877685,45.175905,0.674777,28.553947,7.110682,4.546884,4.289614,0.70178,2.226113,247.03757,73.420576,12.364392,21.218707,8.736686,5.01454,26.08625,159.582277,29.727881,6.750445,23.835527,39.289713,16.728487,43.250224,10.986647,3.048071,0.642136,2.405935,86.314837,44.561128,0.053412,13.37003,6.618101,10.975964,13.54362,0.58457,41.169139,15.247329,8.528665,52.617902,30.17086,5.541869,6.648737,2.497033,3.324629,4.210682,1.350148,2.433785,4.163976,22.447042,8.583837,1.541246,0.039466,10.889911,1.392582,144.837187,100.360326,21.655786,56.787626,21.323442,0.593472,42.705347,42.705347,0,1.771513,0,0,0,46.625519,131.40178,131.40178,89.651335,3.602077,25.257864,12.890504,0,13.999703,1.164985,1.611276,11.008605,0.210979,0.003858,33.95905,9.481306,8.220772,2.925223,0.590504,12.741246,423.843917,2.775074,2.207122,0,0.567953,421.068843,181.291098,23.636795,216.14095,89.227003,88.953116,2.730267,12.05638,1.464985,3.64184,8.198813,60.860831,0.273887,2013,Female
